Naissance,AOD,ATP,DTP,AOD_Macron,Debut,Enfants,Sexe,AgeLiq,DC,DV,CL,Possible,Tauxplein,Decote,Surcote,Possible_Mac,Tauxplein_Mac,Decote_Mac,Surcote_Mac
1965,62,67,169,63.66666666666668,22,2,2,62,160,176,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,2,2,63,164,180,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,2,2,64,168,184,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,2,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,2,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,2,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,3,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,3,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,3,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,3,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,3,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,3,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,3,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,3,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,3,2,60,152,176,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,3,2,61,156,180,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,3,2,62,160,184,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,3,2,63,164,188,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,3,2,64,168,192,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,3,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,3,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,3,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,4,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,4,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,4,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,4,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,4,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,4,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,4,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,4,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,4,2,60,152,184,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,4,2,61,156,188,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,4,2,62,160,192,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,4,2,63,164,196,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,4,2,64,168,200,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,4,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,4,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,4,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,5,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,5,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,5,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,5,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,5,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,5,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,5,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,5,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,5,2,60,152,192,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,5,2,61,156,196,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,5,2,62,160,200,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,5,2,63,164,204,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,5,2,64,168,208,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,5,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,5,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,5,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,6,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,6,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,6,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,6,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,6,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,6,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,6,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,6,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,6,2,60,152,200,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,6,2,61,156,204,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,6,2,62,160,208,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,6,2,63,164,212,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,6,2,64,168,216,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,6,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,6,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,6,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,7,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,7,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,7,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,7,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,7,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,7,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,7,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,7,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,7,2,60,152,208,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,7,2,61,156,212,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,7,2,62,160,216,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,7,2,63,164,220,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,7,2,64,168,224,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,7,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,7,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,7,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,8,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,8,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,8,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,8,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,8,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,8,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,8,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,8,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,8,2,60,152,216,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,8,2,61,156,220,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,8,2,62,160,224,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,8,2,63,164,228,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,8,2,64,168,232,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,8,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,8,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,8,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,9,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,9,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,9,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,9,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,9,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,9,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,9,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,9,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,9,2,60,152,224,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,9,2,61,156,228,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,9,2,62,160,232,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,9,2,63,164,236,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,9,2,64,168,240,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,9,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,9,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,9,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,10,1,60,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,10,1,61,156,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,10,1,62,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,22,10,1,63,164,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,22,10,1,64,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,22,10,1,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,10,1,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,10,1,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,22,10,2,60,152,232,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,10,2,61,156,236,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,22,10,2,62,160,240,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,10,2,63,164,244,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,22,10,2,64,168,248,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,22,10,2,65,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,22,10,2,66,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,22,10,2,67,180,180,0,1,1,0,11,1,1,0,11
1965,62,67,169,63.66666666666668,23,0,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,0,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,0,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,0,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,0,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,0,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,0,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,0,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,0,2,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,0,2,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,0,2,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,0,2,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,0,2,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,0,2,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,0,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,0,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,1,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,1,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,1,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,1,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,1,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,1,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,1,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,1,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,1,2,60,148,156,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,1,2,61,152,160,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,1,2,62,156,164,0,1,0,5,0,0,,,
1965,62,67,169,63.66666666666668,23,1,2,63,160,168,0,1,0,1,0,0,,,
1965,62,67,169,63.66666666666668,23,1,2,64,164,172,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,1,2,65,168,176,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,1,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,1,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,2,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,2,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,2,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,2,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,2,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,2,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,2,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,2,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,2,2,60,148,164,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,2,2,61,152,168,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,2,2,62,156,172,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,2,2,63,160,176,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,2,2,64,164,180,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,2,2,65,168,184,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,2,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,2,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,3,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,3,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,3,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,3,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,3,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,3,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,3,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,3,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,3,2,60,148,172,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,3,2,61,152,176,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,3,2,62,156,180,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,3,2,63,160,184,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,3,2,64,164,188,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,3,2,65,168,192,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,3,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,3,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,4,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,4,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,4,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,4,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,4,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,4,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,4,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,4,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,4,2,60,148,180,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,4,2,61,152,184,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,4,2,62,156,188,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,4,2,63,160,192,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,4,2,64,164,196,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,4,2,65,168,200,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,4,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,4,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,5,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,5,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,5,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,5,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,5,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,5,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,5,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,5,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,5,2,60,148,188,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,5,2,61,152,192,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,5,2,62,156,196,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,5,2,63,160,200,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,5,2,64,164,204,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,5,2,65,168,208,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,5,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,5,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,6,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,6,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,6,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,6,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,6,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,6,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,6,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,6,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,6,2,60,148,196,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,6,2,61,152,200,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,6,2,62,156,204,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,6,2,63,160,208,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,6,2,64,164,212,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,6,2,65,168,216,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,6,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,6,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,7,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,7,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,7,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,7,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,7,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,7,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,7,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,7,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,7,2,60,148,204,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,7,2,61,152,208,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,7,2,62,156,212,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,7,2,63,160,216,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,7,2,64,164,220,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,7,2,65,168,224,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,7,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,7,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,8,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,8,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,8,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,8,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,8,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,8,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,8,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,8,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,8,2,60,148,212,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,8,2,61,152,216,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,8,2,62,156,220,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,8,2,63,160,224,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,8,2,64,164,228,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,8,2,65,168,232,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,8,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,8,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,9,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,9,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,9,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,9,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,9,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,9,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,9,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,9,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,9,2,60,148,220,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,9,2,61,152,224,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,9,2,62,156,228,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,9,2,63,160,232,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,9,2,64,164,236,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,9,2,65,168,240,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,9,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,9,2,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,10,1,60,148,148,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,10,1,61,152,152,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,10,1,62,156,156,0,1,0,12,0,0,,,
1965,62,67,169,63.66666666666668,23,10,1,63,160,160,0,1,0,9,0,0,,,
1965,62,67,169,63.66666666666668,23,10,1,64,164,164,0,1,0,5,0,1,0,5,0
1965,62,67,169,63.66666666666668,23,10,1,65,168,168,0,1,0,1,0,1,0,1,0
1965,62,67,169,63.66666666666668,23,10,1,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,10,1,67,176,176,0,1,1,0,7,1,1,0,7
1965,62,67,169,63.66666666666668,23,10,2,60,148,228,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,10,2,61,152,232,0,0,,,,0,,,
1965,62,67,169,63.66666666666668,23,10,2,62,156,236,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,10,2,63,160,240,0,1,1,0,0,0,,,
1965,62,67,169,63.66666666666668,23,10,2,64,164,244,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,10,2,65,168,248,0,1,1,0,0,1,1,0,0
1965,62,67,169,63.66666666666668,23,10,2,66,172,172,0,1,1,0,3,1,1,0,3
1965,62,67,169,63.66666666666668,23,10,2,67,176,176,0,1,1,0,7,1,1,0,7
